Chapter,Chapter Value,Heading,Heading Value,Subheading,Subheading Value
85,Electrical machinery and equipment and parts thereof;,85.38,Parts suitable for use solely or principally with the apparatus of,,
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.10,Sealed beam lamp units
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.21,Tungsten halogen
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.22,"Other, of a power not exceeding 200 W and for a voltage exceeding 100 V"
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.29,Other
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.31,"Fluorescent, hot cathode"
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.32,Mercury or sodium vapour lamps; metal halide lamps
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.39,Other
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.41,Arc-lamps
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.49,Other
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.51,Light-emitting diode (LED) modules
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.52,Light-emitting diode (LED) lamps
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",8539.90,Parts
85,Electrical machinery and equipment and parts thereof;,85.39,"Electric filament or discharge lamps, including sealed beam",,
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.11,Colour
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.12,Monochrome
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.20,Television camera tubes; image converters and intensifiers; other photo-cathode tubes
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.40,"Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm"
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.60,Other cathode-ray tubes
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.71,Magnetrons
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.79,Other
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.81,Receiver or amplifier valves and tubes
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.89,Other
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.91,Of cathode-ray tubes
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",8540.99,Other
85,Electrical machinery and equipment and parts thereof;,85.40,"Thermionic, cold cathode or photo-cathode valves and tubes",,
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.10,"Diodes, other than photosensitive or light-emitting diodes (LED)"
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.21,With a dissipation rate of less than 1 W
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.29,Other
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.30,"Thyristors, diacs and triacs, other than photosensitive devices"
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.41,Light-emitting diodes (LED)
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.42,Photovoltaic cells not assembled in modules or made up into panels
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.43,Photovoltaic cells assembled in modules or made up into panels
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.49,Other
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.51,Semiconductor-based transducers
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.59,Other
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.60,Mounted piezo-electric crystals
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",8541.90,Parts
85,Electrical machinery and equipment and parts thereof;,85.41,"Semiconductor devices (for example, diodes, transistors,",,
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,8542.31,"Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits"
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,8542.32,Memories
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,8542.33,Amplifiers
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,8542.39,Other
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,8542.90,Parts
85,Electrical machinery and equipment and parts thereof;,85.42,Electronic integrated circuits.,,
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.10,Particle accelerators
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.20,Signal generators
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.30,"Machines and apparatus for electroplating, electrolysis or electrophoresis"
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.40,Electronic cigarettes and similar personal electric vaporising devices
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.70,Other machines and apparatus
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",8543.90,Parts
85,Electrical machinery and equipment and parts thereof;,85.43,"Electrical machines and apparatus, having individual functions,",,
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.11,Of copper
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.19,Other
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.20,Co-axial cable and other co-axial electric conductors
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.30,"Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships"
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.42,Fitted with connectors
85,Electrical machinery and equipment and parts thereof;,85.44,"Insulated (including enamelled or anodised) wire, cable",8544.49,Other
